City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Sambava,MG,2022-11-19 18:11:30,-14.2667,50.1667,73.9,77,8,1.95
293,Palu,ID,2022-11-19 18:11:31,-0.8917,119.8707,76.55,84,97,2.42
294,Podporozhye,RU,2022-11-19 18:11:31,60.9112,34.1706,20.68,89,6,6.82
295,Balatonfured,HU,2022-11-19 18:11:32,46.9619,17.8719,38.35,77,100,10.0
296,Grenfell,AU,2022-11-19 18:11:32,-33.9,148.1667,58.23,86,55,14.61
297,Pochutla,MX,2022-11-19 18:11:33,15.7432,-96.4661,89.82,57,36,5.48
298,Tias,ES,2022-11-19 18:11:33,28.9611,-13.645,69.48,56,75,23.02
299,Eurajoki,FI,2022-11-19 18:11:33,61.2,21.7333,26.62,77,22,8.19
300,Leninskoye,KZ,2022-11-19 18:11:34,41.7589,69.3864,45.54,76,6,6.02
301,Maridi,SS,2022-11-19 18:11:34,4.9158,29.4742,74.7,66,99,4.14
302,Bazaliya,UA,2022-11-19 18:11:35,49.7127,26.4733,14.14,92,85,2.77
303,Salalah,OM,2022-11-19 18:11:35,17.0151,54.0924,77.09,69,0,3.44
304,Sokoni,TZ,2022-11-19 18:11:35,-6.4333,39.55,78.66,81,80,9.93
305,Ulaanbaatar,MN,2022-11-19 18:11:36,47.9077,106.8832,-18.27,76,0,0.0
306,Garowe,SO,2022-11-19 18:11:36,8.4054,48.4845,77.04,72,92,16.33
307,Tucuman,AR,2022-11-19 18:11:37,-26.8241,-65.2226,100.4,25,75,13.8
308,Luderitz,NA,2022-11-19 18:11:37,-26.6481,15.1594,68.05,53,90,27.76
309,Watsa,CD,2022-11-19 18:11:37,3.0372,29.5355,64.51,95,97,2.37
310,Sal Rei,CV,2022-11-19 18:11:38,16.1833,-22.9167,79.0,69,75,19.57
311,Ginir,ET,2022-11-19 18:11:38,7.1333,40.7,58.14,51,4,3.18
312,Arrecife,ES,2022-11-19 18:11:39,28.963,-13.5477,71.58,56,75,23.02
313,Sisophon,KH,2022-11-19 18:11:39,13.5859,102.9737,75.81,88,99,3.8
314,Atkarsk,RU,2022-11-19 18:11:39,51.8718,45.0078,32.94,85,100,12.1
315,Grand Gaube,MU,2022-11-19 18:02:04,-20.0064,57.6608,71.38,71,33,3.0
316,Santa Cruz De La Palma,ES,2022-11-19 18:11:40,28.6835,-17.7642,71.74,64,75,18.41
317,Uramita,CO,2022-11-19 18:11:41,6.8994,-76.1742,83.01,67,83,4.74
318,Ayorou,NE,2022-11-19 18:11:41,14.7308,0.9174,84.27,16,32,8.03
319,Chuy,UY,2022-11-19 18:11:41,-33.6971,-53.4616,81.07,51,66,13.04
320,Ruthin,GB,2022-11-19 18:11:42,53.1137,-3.3178,46.42,86,100,5.66
321,Itororo,BR,2022-11-19 18:12:42,-15.1169,-40.0703,78.6,75,100,6.29
322,Bubaque,GW,2022-11-19 18:12:43,11.2833,-15.8333,85.8,47,89,10.38
323,Robertsport,LR,2022-11-19 18:12:43,6.7533,-11.3686,80.31,69,94,7.74
324,Inhambane,MZ,2022-11-19 18:12:43,-23.865,35.3833,79.23,74,36,14.83
325,Denison,US,2022-11-19 18:12:44,33.7557,-96.5367,41.23,49,100,5.01
326,Surt,LY,2022-11-19 18:12:44,31.2089,16.5887,76.68,33,51,8.79
327,Prestea,GH,2022-11-19 18:12:45,5.4327,-2.1428,76.53,86,88,4.45
328,Guane,CU,2022-11-19 18:12:45,22.2025,-84.0875,85.01,59,97,13.51
329,Salta,AR,2022-11-19 18:12:46,-24.7859,-65.4117,92.57,27,2,13.8
330,Santa Fe,AR,2022-11-19 18:12:46,-31.6333,-60.7,98.02,29,92,4.0
331,Sur,OM,2022-11-19 18:12:47,22.5667,59.5289,77.22,60,0,1.25
332,Dingle,PH,2022-11-19 18:12:47,10.9995,122.6711,75.24,94,100,4.25
333,Mehamn,NO,2022-11-19 18:12:47,71.0357,27.8492,37.35,81,75,5.75
334,Dzhebariki-Khaya,RU,2022-11-19 18:12:48,62.2167,135.8,1.24,98,100,3.2
335,Bambous Virieux,MU,2022-11-19 18:12:48,-20.3428,57.7575,73.65,78,75,2.3
336,Prince Rupert,CA,2022-11-19 18:09:33,54.3161,-130.3201,39.67,68,100,7.99
337,Fairbanks,US,2022-11-19 18:11:42,64.8378,-147.7164,13.91,86,40,3.44
338,Adet,ET,2022-11-19 18:12:49,11.2644,37.4888,58.14,74,40,6.02
339,Lasa,IT,2022-11-19 18:12:49,46.6166,10.7002,43.68,86,82,6.04
340,Davila,PH,2022-11-19 18:12:50,18.4726,120.5763,79.36,79,100,7.27
341,Antofagasta,CL,2022-11-19 18:11:53,-23.65,-70.4,69.08,70,9,10.38
342,Asasa,ET,2022-11-19 18:12:50,7.1,39.2,55.15,69,74,2.17
343,Kondinskoye,RU,2022-11-19 18:12:51,59.6481,67.41,7.41,86,75,12.19
344,Nanortalik,GL,2022-11-19 18:12:51,60.1432,-45.2371,31.24,83,100,13.44
345,Ancud,CL,2022-11-19 18:12:52,-41.8697,-73.8203,50.16,88,100,9.66
346,Havelock,US,2022-11-19 18:12:52,34.8791,-76.9013,60.78,40,0,5.01
347,Carutapera,BR,2022-11-19 18:12:52,-1.195,-46.02,85.77,59,78,10.45
348,Cadereyta,MX,2022-11-19 18:10:09,25.5833,-99.9833,51.17,84,100,8.28
349,Vila Velha,BR,2022-11-19 18:09:18,-20.3297,-40.2925,76.95,66,20,18.41
350,Yar-Sale,RU,2022-11-19 18:12:53,66.8333,70.8333,-8.86,92,79,17.29
351,Camacha,PT,2022-11-19 18:12:54,33.0833,-16.3333,63.82,59,75,11.5
352,Tyumentsevo,RU,2022-11-19 18:12:54,53.3224,81.498,20.98,94,100,16.26
353,Ulladulla,AU,2022-11-19 18:12:55,-35.35,150.4667,65.3,73,73,9.37
354,Aksarka,RU,2022-11-19 18:12:55,66.5606,67.7975,-0.69,84,2,11.9
355,Chapeco,BR,2022-11-19 18:12:56,-27.0964,-52.6183,82.94,32,2,2.64
356,Manakara,MG,2022-11-19 18:12:56,-22.1333,48.0167,75.56,85,42,13.22
357,Takhatpur,IN,2022-11-19 18:12:57,22.15,81.8667,59.59,45,64,5.77
358,Dingzhou,CN,2022-11-19 18:12:57,38.5131,114.9956,47.48,72,61,3.76
359,Padang,ID,2022-11-19 18:12:58,-0.9492,100.3543,75.97,87,100,3.96
360,Bengkulu,ID,2022-11-19 18:12:58,-3.8004,102.2655,74.5,90,100,5.35
361,Iqaluit,CA,2022-11-19 18:12:59,63.7506,-68.5145,-4.27,76,40,18.01
362,San Cristobal,VE,2022-11-19 18:13:00,7.7669,-72.225,77.18,60,61,5.82
363,Gornopravdinsk,RU,2022-11-19 18:13:00,60.05,69.9,6.57,94,99,9.4
364,Yining,CN,2022-11-19 18:13:01,29.0361,114.5636,57.6,90,46,1.63
365,Poum,NC,2022-11-19 18:13:01,-20.2333,164.0167,75.81,77,22,13.85
366,Acapulco,MX,2022-11-19 18:12:53,16.8634,-99.8901,87.62,58,20,5.75
367,Puerto Carreno,CO,2022-11-19 18:13:02,6.189,-67.4859,88.05,59,57,7.0
368,Komsomolskiy,UZ,2022-11-19 18:14:02,40.4272,71.7189,45.32,87,100,0.0
369,Harper,LR,2022-11-19 18:14:03,4.375,-7.7169,79.0,77,30,5.53
370,West Bay,KY,2022-11-19 18:14:03,19.3667,-81.4167,87.87,73,20,14.97
371,Eureka,US,2022-11-19 18:11:04,40.8021,-124.1637,56.01,81,41,2.68
372,Kilindoni,TZ,2022-11-19 18:14:04,-7.9139,39.6668,79.43,78,91,11.63
373,Kefar Shemaryahu,IL,2022-11-19 18:14:05,32.1856,34.8219,68.18,53,0,10.36
374,Lindi,TZ,2022-11-19 18:14:05,-10.0,39.7167,76.66,80,81,5.5
375,Niles,US,2022-11-19 18:12:30,42.0189,-87.8028,27.27,67,100,16.11
376,Naze,JP,2022-11-19 18:14:06,28.3667,129.4833,68.92,86,87,2.66
377,Margate,GB,2022-11-19 18:14:06,51.3813,1.3862,49.3,89,95,1.01
378,Kununurra,AU,2022-11-19 18:14:07,-15.7667,128.7333,80.58,89,100,0.0
379,Mosetse,BW,2022-11-19 18:14:07,-20.75,26.65,88.21,19,9,4.99
380,Isla Mujeres,MX,2022-11-19 18:14:08,21.2311,-86.731,80.65,81,100,13.85
381,Kerouane,GN,2022-11-19 18:14:08,9.2667,-9.0167,76.48,39,95,3.15
382,Sisimiut,GL,2022-11-19 18:14:09,66.9395,-53.6735,21.29,93,95,11.77
383,Hailar,CN,2022-11-19 18:14:09,49.2,119.7,11.14,80,88,18.75
384,Sovetskiy,RU,2022-11-19 18:14:10,61.3614,63.5842,10.76,91,57,8.66
385,Chiria,IN,2022-11-19 18:14:10,22.3,85.2667,55.56,54,81,0.98
386,Faanui,PF,2022-11-19 18:14:11,-16.4833,-151.75,78.12,78,50,7.45
387,Darhan,MN,2022-11-19 18:14:11,49.4867,105.9228,8.65,88,71,5.26
388,Torbay,CA,2022-11-19 18:14:11,47.6666,-52.7314,41.29,82,75,9.22
389,Morondava,MG,2022-11-19 18:14:12,-20.2833,44.2833,80.98,73,0,9.1
390,Maldonado,UY,2022-11-19 18:12:16,-34.6667,-54.9167,83.23,32,27,14.92
391,Sao Domingos,BR,2022-11-19 18:14:12,-13.3983,-46.3183,79.14,63,99,7.11
392,Chicama,PE,2022-11-19 18:14:13,-7.8447,-79.1469,64.94,59,78,10.33
393,Nemuro,JP,2022-11-19 18:14:13,43.3236,145.575,42.33,63,86,3.11
394,Qaqortoq,GL,2022-11-19 18:14:14,60.7167,-46.0333,25.7,81,100,5.5
395,Nome,US,2022-11-19 18:14:14,64.5011,-165.4064,33.87,86,100,0.0
396,Akcaabat,TR,2022-11-19 18:14:15,41.0212,39.5715,64.27,63,75,4.61
397,Baker City,US,2022-11-19 18:14:15,44.7749,-117.8344,26.31,79,0,0.0
398,Yakeshi,CN,2022-11-19 18:14:15,49.2833,120.7333,12.76,90,100,19.13
399,Jalalpur Pirwala,PK,2022-11-19 18:14:16,29.5069,71.2192,67.23,28,42,8.23
400,Erenhot,CN,2022-11-19 18:14:16,43.6475,111.9767,23.02,35,88,4.32
401,Severnyy,RU,2022-11-19 18:14:17,50.677,36.5532,33.84,93,100,15.66
402,Misratah,LY,2022-11-19 18:14:17,32.3754,15.0925,77.02,41,66,12.64
403,Vitim,RU,2022-11-19 18:12:17,59.4511,112.5578,-12.59,98,98,3.91
404,Motygino,RU,2022-11-19 18:14:18,58.1831,94.7592,0.7,99,95,3.06
405,Comodoro Rivadavia,AR,2022-11-19 18:12:45,-45.8667,-67.5,67.86,28,0,20.71
406,Wewak,PG,2022-11-19 18:14:19,-3.5534,143.6268,79.14,78,78,2.17
407,Kalabo,ZM,2022-11-19 18:14:19,-14.97,22.6814,83.32,26,10,4.94
408,Koslan,RU,2022-11-19 18:14:19,63.4564,48.8989,11.77,91,50,7.16
409,Kailua,US,2022-11-19 18:14:20,21.4022,-157.7394,78.91,82,22,3.0
410,Juneau,US,2022-11-19 18:14:20,58.3019,-134.4197,34.21,94,100,9.22
411,Port Blair,IN,2022-11-19 18:14:21,11.6667,92.75,78.84,83,20,2.3
412,Hay River,CA,2022-11-19 18:15:21,60.8156,-115.7999,17.58,57,75,5.75
413,Kaeo,NZ,2022-11-19 18:15:21,-35.1,173.7833,59.32,95,35,9.06
414,Acari,PE,2022-11-19 18:15:22,-15.4311,-74.6158,79.77,45,30,12.17
415,Flinders,AU,2022-11-19 18:15:23,-34.5833,150.8552,64.38,86,53,4.0
416,Ishigaki,JP,2022-11-19 18:15:23,24.3448,124.1572,73.53,88,5,5.75
417,Mana,GF,2022-11-19 18:15:24,5.6592,-53.7767,82.15,76,99,8.79
418,Xuddur,SO,2022-11-19 18:15:24,4.1213,43.8894,81.09,41,1,9.33
419,Clonakilty,IE,2022-11-19 18:15:24,51.6231,-8.8706,51.01,84,87,15.5
420,Aranos,NA,2022-11-19 18:15:25,-24.1333,19.1167,83.97,24,90,7.05
421,Beidao,CN,2022-11-19 18:15:25,34.5686,105.8933,47.21,82,68,5.26
422,San Borja,BO,2022-11-19 18:15:26,-14.8167,-66.85,102.11,24,38,6.55
423,Lagoa,PT,2022-11-19 18:15:26,39.05,-27.9833,63.95,90,98,21.21
424,Sinnamary,GF,2022-11-19 18:15:27,5.3833,-52.95,85.06,63,96,9.08
425,Khao Wong,TH,2022-11-19 18:15:29,16.7001,104.0902,74.28,73,97,8.25
426,Bria,CF,2022-11-19 18:15:29,6.5423,21.9863,76.1,40,85,3.31
427,Fairmount,US,2022-11-19 18:15:30,43.0473,-76.2385,34.72,54,75,13.8
428,Santa Cruz,BO,2022-11-19 18:15:30,-17.8,-63.1667,95.05,49,20,19.57
429,Santa Isabel,BR,2022-11-19 18:15:31,-23.3156,-46.2214,80.31,45,5,13.15
430,Sakakah,SA,2022-11-19 18:15:31,29.9697,40.2064,60.37,52,0,9.73
431,Baykit,RU,2022-11-19 18:15:32,61.67,96.37,-13.86,100,99,2.35
432,Ibbenburen,DE,2022-11-19 18:15:32,52.2667,7.7333,29.79,85,0,2.3
433,Klaksvik,FO,2022-11-19 18:15:33,62.2266,-6.589,47.32,92,97,38.14
434,Sobradinho,BR,2022-11-19 18:15:33,-12.8333,-39.1,82.71,58,94,8.19
435,Hidrolandia,BR,2022-11-19 18:11:44,-4.4081,-40.4378,98.67,20,91,5.39
436,Nisia Floresta,BR,2022-11-19 18:15:33,-6.0911,-35.2086,86.81,59,87,12.3
437,Boguchany,RU,2022-11-19 18:15:34,58.3814,97.4531,5.04,99,89,3.09
438,Iralaya,HN,2022-11-19 18:15:34,15.0,-83.2333,81.14,82,99,11.03
439,Saint-Georges,GD,2022-11-19 18:15:35,12.0564,-61.7485,85.68,70,40,23.02
440,Freeport,US,2022-11-19 18:15:35,40.6576,-73.5832,41.38,46,0,19.57
441,Yago,MX,2022-11-19 18:15:36,21.8333,-105.0667,86.77,45,67,2.13
442,Iquique,CL,2022-11-19 18:15:36,-20.2208,-70.1431,71.64,69,20,5.84
443,Ouango,CF,2022-11-19 18:15:36,4.3133,22.5552,74.32,76,98,2.89
444,Namatanai,PG,2022-11-19 18:15:37,-3.6667,152.4333,79.34,79,56,8.05
445,Yerbogachen,RU,2022-11-19 18:15:37,61.2767,108.0108,-2.78,98,100,5.64
446,Nouakchott,MR,2022-11-19 18:15:38,18.0858,-15.9785,89.53,39,3,5.26
447,Zavitinsk,RU,2022-11-19 18:15:38,50.1167,129.45,27.0,96,100,17.92
448,Montrose,US,2022-11-19 18:15:38,38.4166,-108.2673,28.45,36,1,4.88
449,Vao,NC,2022-11-19 18:15:39,-22.6667,167.4833,71.67,68,38,8.99
450,Bonga,ET,2022-11-19 18:15:39,7.2833,36.2333,60.66,83,68,1.12
451,Bourges,FR,2022-11-19 18:15:40,47.25,2.4167,40.86,87,22,5.68
452,Susanville,US,2022-11-19 18:15:40,40.4163,-120.653,33.8,66,0,5.01
453,Paita,PE,2022-11-19 18:15:40,-5.0892,-81.1144,72.39,67,27,14.27
454,Coahuayana,MX,2022-11-19 18:15:41,18.7333,-103.6833,86.23,53,96,4.43
455,North Platte,US,2022-11-19 18:15:41,41.1239,-100.7654,33.69,48,0,14.97
456,Havoysund,NO,2022-11-19 18:15:42,70.9963,24.6622,35.83,78,22,9.78
457,Bilma,NE,2022-11-19 18:15:42,18.6853,12.9164,75.54,19,4,6.31
458,Hofn,IS,2022-11-19 18:15:42,64.2539,-15.2082,44.28,88,100,23.26
459,Codrington,AU,2022-11-19 18:15:43,-38.2667,141.9667,50.7,86,100,16.89
460,Weston,US,2022-11-19 18:14:21,26.1004,-80.3998,82.0,66,75,14.97
461,Te Anau,NZ,2022-11-19 18:16:43,-45.4167,167.7167,55.47,93,97,0.85
462,Khovu-Aksy,RU,2022-11-19 18:16:44,51.1333,93.6,3.83,94,100,3.83
463,Ensenada,MX,2022-11-19 18:16:45,31.8667,-116.6167,61.95,68,0,3.33
464,Ahuimanu,US,2022-11-19 18:16:45,21.4447,-157.8378,78.62,79,20,4.61
465,Poli,TZ,2022-11-19 18:16:46,-3.3333,36.8,62.02,90,91,5.39
466,Ust-Ilimsk,RU,2022-11-19 18:12:16,58.0006,102.6619,-1.86,97,47,3.6
467,Tonantins,BR,2022-11-19 18:16:46,-2.8731,-67.8022,93.92,43,60,3.78
468,Port Macquarie,AU,2022-11-19 18:16:47,-31.4333,152.9167,60.89,76,80,10.31
469,Bathurst,AU,2022-11-19 18:15:27,-33.4166,149.5806,58.96,96,60,3.0
470,Kamenka,RU,2022-11-19 18:16:47,51.3223,42.7678,33.6,95,100,17.6
471,Mar Del Plata,AR,2022-11-19 18:13:04,-38.0023,-57.5575,73.42,90,20,6.91
472,Gorontalo,ID,2022-11-19 18:16:48,0.5412,123.0595,75.54,91,100,1.43
473,Kumluca,TR,2022-11-19 18:16:48,36.3703,30.2869,65.8,78,33,5.3
474,Buncrana,IE,2022-11-19 18:16:48,55.1333,-7.45,43.09,92,100,20.71
475,Aljezur,PT,2022-11-19 18:16:49,37.3191,-8.8033,59.7,72,61,13.06
476,Bodmin,GB,2022-11-19 18:16:49,50.4715,-4.7243,49.51,76,75,8.05
477,River Falls,US,2022-11-19 18:16:50,44.8614,-92.6238,19.51,85,100,17.74
478,Champasak,LA,2022-11-19 18:16:50,14.75,106.0,73.42,81,99,0.65
479,Karaton,ID,2022-11-19 18:16:51,-6.3424,106.1045,74.57,91,58,4.83
480,Tura,IN,2022-11-19 18:16:51,25.5198,90.2201,61.83,56,41,3.47
481,Kohlu,PK,2022-11-19 18:16:52,29.8962,69.252,58.42,43,90,1.25
482,Vila,PT,2022-11-19 18:16:52,42.0304,-8.1588,41.88,93,100,3.85
483,Eastbourne,GB,2022-11-19 18:16:52,50.7687,0.2845,48.18,81,77,4.0
484,Saint Anthony,US,2022-11-19 18:15:28,45.0205,-93.218,18.01,63,100,21.85
485,Kutum,SD,2022-11-19 18:16:53,14.2,24.6667,68.5,17,6,10.18
486,George Town,MY,2022-11-19 18:16:53,5.4112,100.3354,78.89,96,40,3.44
487,Ulaangom,MN,2022-11-19 18:16:54,49.9811,92.0667,9.14,84,93,4.76
488,Teahupoo,PF,2022-11-19 18:16:54,-17.8333,-149.2667,67.96,82,98,15.32
489,Lanigan,CA,2022-11-19 18:16:55,51.8501,-105.0344,19.29,91,100,9.66
490,Vigia,BR,2022-11-19 18:16:55,-0.8583,-48.1417,82.54,72,54,11.86
491,Nombre De Dios,MX,2022-11-19 18:16:55,23.85,-104.2333,67.55,32,100,8.39
492,Jizan,SA,2022-11-19 18:16:56,17.3333,42.6667,85.14,72,23,3.96
493,Porto Novo,BJ,2022-11-19 18:16:56,6.4965,2.6036,78.62,75,84,7.38
494,Sibolga,ID,2022-11-19 18:16:57,1.7427,98.7792,74.61,91,100,1.03
495,La Ronge,CA,2022-11-19 18:15:29,55.1001,-105.2842,25.05,68,100,4.61
496,Nador,MA,2022-11-19 18:16:57,35.174,-2.9287,62.85,55,20,23.02
497,Lethem,GY,2022-11-19 18:16:58,3.3803,-59.7968,88.05,55,70,6.26
498,Valle De Allende,MX,2022-11-19 18:16:58,26.9333,-105.4,60.21,46,96,4.7
499,Oranjestad,AW,2022-11-19 18:16:59,12.524,-70.027,86.92,72,20,24.16
500,Aberdeen,GB,2022-11-19 18:16:19,57.1437,-2.0981,46.89,82,100,25.32
501,Vardo,NO,2022-11-19 18:16:59,70.3705,31.1107,37.38,65,100,12.66
502,Shu,KZ,2022-11-19 18:17:00,43.5983,73.7614,41.7,94,78,9.44
503,Evensk,RU,2022-11-19 18:17:00,61.95,159.2333,-8.88,78,17,7.2
504,Binzhou,CN,2022-11-19 18:17:01,37.3667,118.0167,49.5,89,18,5.12
505,Coquimbo,CL,2022-11-19 18:18:01,-29.9533,-71.3436,65.93,68,75,8.05
506,Zapolyarnyy,RU,2022-11-19 18:18:02,69.4154,30.8136,16.88,96,89,5.44
507,Namibe,AO,2022-11-19 18:18:02,-15.1961,12.1522,70.99,78,74,11.03
508,Samarai,PG,2022-11-19 18:18:03,-10.6167,150.6667,82.35,79,69,8.43
509,Puerto Escondido,MX,2022-11-19 18:18:03,15.85,-97.0667,85.82,59,36,5.88
510,Nailsea,GB,2022-11-19 18:18:04,51.4324,-2.7585,48.61,90,100,4.61
511,Songjianghe,CN,2022-11-19 18:18:05,42.1859,127.479,32.31,91,63,5.84
512,Saint Augustine,US,2022-11-19 18:18:05,29.8947,-81.3145,65.08,72,75,13.8
513,Gamba,GA,2022-11-19 18:18:06,-2.65,10.0,77.31,86,87,10.89
514,Bisert,RU,2022-11-19 18:18:06,56.8617,59.0523,6.19,97,25,0.34
515,Bay-Khaak,RU,2022-11-19 18:18:06,51.1667,94.5,1.96,95,100,2.8
516,Camabatela,AO,2022-11-19 18:18:07,-8.1881,15.375,64.4,95,86,1.99
517,Akyab,MM,2022-11-19 18:18:07,20.15,92.9,77.88,73,90,3.49
518,Seymchan,RU,2022-11-19 18:18:08,62.8833,152.4333,-33.41,93,35,1.14
519,Tabas,IR,2022-11-19 18:18:08,33.5959,56.9244,59.22,41,56,4.61
520,Necochea,AR,2022-11-19 18:18:09,-38.5473,-58.7368,74.35,66,11,11.65
521,Acajutla,SV,2022-11-19 18:18:09,13.5928,-89.8275,86.16,57,44,6.73
522,Tall Kayf,TR,2022-11-19 18:18:10,37.0833,41.0667,54.79,67,40,6.91
523,Ronneby,SE,2022-11-19 18:18:10,56.21,15.276,32.5,100,100,6.91
524,Baltati,RO,2022-11-19 18:18:11,47.2167,27.15,36.9,77,100,6.42
525,Dortyol,TR,2022-11-19 18:18:11,36.8616,36.2289,63.95,65,1,2.98
526,Chimore,BO,2022-11-19 18:18:12,-16.9833,-65.1333,103.59,22,30,8.37
527,Nieuw Amsterdam,SR,2022-11-19 18:18:12,5.8833,-55.0833,86.16,77,40,9.22
528,Westport,US,2022-11-19 18:15:38,41.1415,-73.3579,41.43,48,0,14.0
529,Stettler,CA,2022-11-19 18:18:13,52.3168,-112.7186,19.15,58,55,11.5
530,Fukue,JP,2022-11-19 18:18:13,32.6881,128.8419,65.43,76,48,6.49
531,Masterton,NZ,2022-11-19 18:18:14,-40.9597,175.6575,61.88,91,100,3.29
532,Bakchar,RU,2022-11-19 18:18:14,57.0186,82.0711,11.73,92,100,9.15
533,Moose Factory,CA,2022-11-19 18:18:14,51.2585,-80.6094,26.6,80,100,13.8
534,Waipawa,NZ,2022-11-19 18:18:15,-41.4122,175.5153,55.58,87,90,3.27
535,Olga,RU,2022-11-19 18:18:15,43.7444,135.2892,34.18,83,100,2.48
536,Liverpool,GB,2022-11-19 18:18:16,53.4106,-2.9779,46.35,85,0,5.75
537,Jasper,US,2022-11-19 18:18:16,37.2001,-94.3502,39.94,41,20,12.66
538,Newbridge,GB,2022-11-19 18:18:16,55.9333,-3.4,45.95,90,75,6.91
539,Ramhormoz,IR,2022-11-19 18:18:17,31.28,49.6035,68.34,61,94,6.6
540,Bull Savanna,JM,2022-11-19 18:18:17,17.8868,-77.5902,83.73,62,61,12.12
541,Tukrah,LY,2022-11-19 18:18:18,32.5341,20.5791,72.34,33,11,11.27
542,Ribeirao Branco,BR,2022-11-19 18:18:18,-24.2208,-48.7656,77.74,41,9,6.76
543,Grindavik,IS,2022-11-19 18:18:18,63.8424,-22.4338,44.55,81,100,28.77
544,Liepaja,LV,2022-11-19 18:18:19,56.5419,21.0367,21.18,86,20,8.05
545,Pedregal,PA,2022-11-19 18:18:19,8.3667,-82.4333,86.09,70,40,9.22
546,Ajdabiya,LY,2022-11-19 18:18:20,30.7554,20.2263,72.52,22,6,11.21
547,Osoyoos,CA,2022-11-19 18:15:27,49.0331,-119.4524,25.56,68,68,4.61
548,Baoning,CN,2022-11-19 18:18:21,25.3378,110.026,58.86,100,100,0.0
549,Vieira De Leiria,PT,2022-11-19 18:19:21,39.8695,-8.9324,57.47,94,40,1.14
550,Caruray,PH,2022-11-19 18:19:22,10.3094,119.0128,78.39,89,100,4.83
551,Olafsvik,IS,2022-11-19 18:19:22,64.8945,-23.7142,43.0,65,100,27.76
552,Tongren,CN,2022-11-19 18:19:23,27.7172,109.1853,56.57,88,59,0.47
553,Mahebourg,MU,2022-11-19 18:19:23,-20.4081,57.7,73.69,78,75,2.3
554,Carballo,ES,2022-11-19 18:19:24,43.213,-8.691,53.91,94,100,5.86
555,Hualmay,PE,2022-11-19 18:19:24,-11.0964,-77.6139,69.58,70,100,8.28
556,Rovinj,HR,2022-11-19 18:19:25,45.08,13.64,51.62,77,100,12.17
557,Omsukchan,RU,2022-11-19 18:19:25,62.5333,155.8,-17.46,75,13,2.66
558,San Quintin,MX,2022-11-19 18:19:25,30.4833,-115.95,64.33,42,0,3.51
